Customer_ID,Region,Account_Type,Month,Year,kWh_Consumed,Peak_Demand_kW,Bill_Amount_USD,Temperature_Avg_F
995,Montgomery,Residential,4,2023,1064.9,2.26,127.79,59.6
995,Montgomery,Residential,5,2023,5037.5,9.76,604.5,76.4
995,Montgomery,Residential,6,2023,11907.37,23.25,1428.88,66.0
995,Montgomery,Residential,7,2023,5484.76,13.23,658.17,79.6
995,Montgomery,Residential,8,2023,4116.62,10.74,493.99,63.5
995,Montgomery,Residential,9,2023,6002.45,15.86,720.29,75.8
995,Montgomery,Residential,10,2023,154.11,0.33,18.49,83.2
995,Montgomery,Residential,11,2023,238.01,0.47,28.56,64.0
995,Montgomery,Residential,12,2023,6869.42,13.28,824.33,65.7
995,Montgomery,Residential,1,2024,13672.99,37.7,1640.76,75.5
995,Montgomery,Residential,2,2024,3885.61,7.5,466.27,94.0
995,Montgomery,Residential,3,2024,965.06,2.35,115.81,79.4
995,Montgomery,Residential,4,2024,2571.64,6.91,308.6,97.3
995,Montgomery,Residential,5,2024,5443.37,14.69,653.2,96.9
995,Montgomery,Residential,6,2024,4925.93,9.35,591.11,76.2
995,Montgomery,Residential,7,2024,3069.68,8.21,368.36,71.3
995,Montgomery,Residential,8,2024,1411.79,2.61,169.42,102.1
995,Montgomery,Residential,9,2024,8375.21,14.65,1005.02,69.2
995,Montgomery,Residential,10,2024,11246.81,21.42,1349.62,89.3
995,Montgomery,Residential,11,2024,3556.65,6.07,426.8,70.8
995,Montgomery,Residential,12,2024,1686.23,4.61,202.35,83.1
996,Birmingham,Residential,1,2023,3118.88,6.82,374.27,69.1
996,Birmingham,Residential,2,2023,6769.89,15.09,812.39,77.5
996,Birmingham,Residential,3,2023,3290.15,8.09,394.82,91.1
996,Birmingham,Residential,4,2023,5332.99,12.14,639.96,50.7
996,Birmingham,Residential,5,2023,5009.72,10.9,601.17,75.4
996,Birmingham,Residential,6,2023,1035.6,1.89,124.27,75.8
996,Birmingham,Residential,7,2023,330.76,0.82,39.69,76.9
996,Birmingham,Residential,8,2023,1096.18,2.61,131.54,85.3
996,Birmingham,Residential,9,2023,6459.25,11.32,775.11,77.8
996,Birmingham,Residential,10,2023,1056.84,1.81,126.82,108.8
996,Birmingham,Residential,11,2023,8585.89,22.55,1030.31,88.8
996,Birmingham,Residential,12,2023,3366.85,7.25,404.02,86.5
996,Birmingham,Residential,1,2024,1036.56,2.11,124.39,79.8
996,Birmingham,Residential,2,2024,1927.12,3.86,231.25,128.0
996,Birmingham,Residential,3,2024,346.32,0.82,41.56,63.2
996,Birmingham,Residential,4,2024,11205.29,23.17,1344.63,80.2
996,Birmingham,Residential,5,2024,3769.97,9.65,452.4,91.9
996,Birmingham,Residential,6,2024,1583.86,3.16,190.06,68.7
996,Birmingham,Residential,7,2024,1862.24,3.11,223.47,62.4
996,Birmingham,Residential,8,2024,6062.08,12.55,727.45,62.4
996,Birmingham,Residential,9,2024,10609.17,18.31,1273.1,69.5
996,Birmingham,Residential,10,2024,1299.52,2.67,155.94,84.1
996,Birmingham,Residential,11,2024,1845.52,4.8,221.46,72.9
996,Birmingham,Residential,12,2024,7087.87,17.81,850.54,68.7
997,Huntsville,Industrial,1,2023,14450.99,30.9,1445.1,37.1
997,Huntsville,Industrial,2,2023,20123.59,47.55,2012.36,74.2
997,Huntsville,Industrial,3,2023,26345.41,66.52,2634.54,62.0
997,Huntsville,Industrial,4,2023,23750.2,41.49,2375.02,37.8
997,Huntsville,Industrial,5,2023,13504.2,26.87,1350.42,80.8
997,Huntsville,Industrial,6,2023,23446.69,54.04,2344.67,50.1
997,Huntsville,Industrial,7,2023,16026.98,32.15,1602.7,75.7
997,Huntsville,Industrial,8,2023,19524.32,40.84,1952.43,83.2
997,Huntsville,Industrial,9,2023,24567.02,65.88,2456.7,55.8
997,Huntsville,Industrial,10,2023,22219.87,38.03,2221.99,64.2
997,Huntsville,Industrial,11,2023,21677.76,38.82,2167.78,68.0
997,Huntsville,Industrial,12,2023,25383.66,49.31,2538.37,83.8
997,Huntsville,Industrial,1,2024,15055.73,40.65,1505.57,49.8
997,Huntsville,Industrial,2,2024,25947.07,64.8,2594.71,64.4
997,Huntsville,Industrial,3,2024,16991.0,34.15,1699.1,86.1
997,Huntsville,Industrial,4,2024,14883.69,36.09,1488.37,78.0
997,Huntsville,Industrial,5,2024,20092.26,37.79,2009.23,73.8
997,Huntsville,Industrial,6,2024,25976.62,47.25,2597.66,82.0
997,Huntsville,Industrial,7,2024,24895.43,58.53,2489.54,71.3
997,Huntsville,Industrial,8,2024,16379.59,31.85,1637.96,90.6
997,Huntsville,Industrial,9,2024,17146.8,46.59,1714.68,76.9
997,Huntsville,Industrial,10,2024,22117.67,47.29,2211.77,63.5
997,Huntsville,Industrial,11,2024,16167.59,27.02,1616.76,70.9
997,Huntsville,Industrial,12,2024,23720.19,59.87,2372.02,80.2
998,Rural South,Commercial,1,2023,1233.33,3.42,123.33,104.3
998,Rural South,Commercial,2,2023,9900.12,17.38,990.01,68.6
998,Rural South,Commercial,3,2023,7237.22,18.94,723.72,71.4
998,Rural South,Commercial,4,2023,6139.26,13.03,613.93,92.5
998,Rural South,Commercial,5,2023,19882.17,43.74,1988.22,67.3
998,Rural South,Commercial,6,2023,5712.04,13.89,571.2,73.6
998,Rural South,Commercial,7,2023,1117.26,2.1,111.73,82.9
998,Rural South,Commercial,8,2023,8934.11,15.61,893.41,77.2
998,Rural South,Commercial,9,2023,1264.93,2.53,126.49,41.1
998,Rural South,Commercial,10,2023,6161.91,12.44,616.19,84.9
998,Rural South,Commercial,11,2023,890.32,1.52,89.03,88.4
998,Rural South,Commercial,12,2023,6483.29,16.04,648.33,62.6
998,Rural South,Commercial,1,2024,8416.3,21.3,841.63,55.5
998,Rural South,Commercial,2,2024,4691.53,8.57,469.15,93.1
998,Rural South,Commercial,3,2024,7756.46,18.21,775.65,64.2
998,Rural South,Commercial,4,2024,5110.44,10.77,511.04,63.4
998,Rural South,Commercial,5,2024,6235.94,11.18,623.59,73.3
998,Rural South,Commercial,6,2024,11437.81,22.62,1143.78,64.6
998,Rural South,Commercial,7,2024,2713.03,5.43,271.3,67.0
998,Rural South,Commercial,8,2024,20319.91,42.64,2031.99,77.4
998,Rural South,Commercial,9,2024,9998.39,23.22,999.84,71.2
998,Rural South,Commercial,10,2024,16666.52,40.31,1666.65,87.9
998,Rural South,Commercial,11,2024,2796.57,6.04,279.66,77.4
998,Rural South,Commercial,12,2024,6065.28,14.69,606.53,81.2
999,Mobile,Industrial,1,2023,24982.7,48.6,2498.27,56.7
999,Mobile,Industrial,2,2023,21794.95,60.31,2179.5,62.9
999,Mobile,Industrial,3,2023,27082.04,69.43,2708.2,89.5
999,Mobile,Industrial,4,2023,10050.54,18.34,1005.05,58.1
999,Mobile,Industrial,5,2023,13281.35,33.72,1328.13,74.1
999,Mobile,Industrial,6,2023,21507.19,41.97,2150.72,86.9
999,Mobile,Industrial,7,2023,18771.46,35.75,1877.15,70.8
999,Mobile,Industrial,8,2023,21421.46,49.82,2142.15,122.3
999,Mobile,Industrial,9,2023,12425.94,26.17,1242.59,46.8
999,Mobile,Industrial,10,2023,17319.31,35.82,1731.93,64.2
999,Mobile,Industrial,11,2023,16310.68,38.29,1631.07,74.8
999,Mobile,Industrial,12,2023,14148.63,29.45,1414.86,66.1
999,Mobile,Industrial,1,2024,18527.44,47.56,1852.74,70.9
999,Mobile,Industrial,2,2024,19294.02,38.83,1929.4,72.8
999,Mobile,Industrial,3,2024,15962.75,39.37,1596.27,71.2
999,Mobile,Industrial,4,2024,19974.8,36.77,1997.48,89.4
999,Mobile,Industrial,5,2024,12595.85,25.17,1259.58,75.4
999,Mobile,Industrial,6,2024,20823.86,50.75,2082.39,77.8
999,Mobile,Industrial,7,2024,21156.54,42.32,2115.65,55.3
999,Mobile,Industrial,8,2024,20803.86,57.54,2080.39,76.6
999,Mobile,Industrial,9,2024,22739.31,49.6,2273.93,72.5
999,Mobile,Industrial,10,2024,17301.77,33.77,1730.18,90.0
999,Mobile,Industrial,11,2024,13909.9,29.33,1390.99,54.4
999,Mobile,Industrial,12,2024,13797.13,37.52,1379.71,80.2
1000,Birmingham,Commercial,1,2023,4385.93,9.64,438.59,73.3
1000,Birmingham,Commercial,2,2023,14927.48,27.04,1492.75,57.3
1000,Birmingham,Commercial,3,2023,507.55,1.04,50.75,87.4
1000,Birmingham,Commercial,4,2023,3827.95,7.01,382.8,57.4
1000,Birmingham,Commercial,5,2023,7461.84,12.69,746.18,72.1
1000,Birmingham,Commercial,6,2023,3660.78,8.27,366.08,83.4
1000,Birmingham,Commercial,7,2023,4104.36,7.1,410.44,62.6
1000,Birmingham,Commercial,8,2023,1327.99,2.7,132.8,38.2
1000,Birmingham,Commercial,9,2023,9181.51,20.48,918.15,55.2
1000,Birmingham,Commercial,10,2023,7236.46,12.5,723.65,103.9
1000,Birmingham,Commercial,11,2023,10326.58,19.29,1032.66,75.4
1000,Birmingham,Commercial,12,2023,10121.27,22.74,1012.13,107.4
1000,Birmingham,Commercial,1,2024,1431.1,3.83,143.11,73.0
1000,Birmingham,Commercial,2,2024,15372.89,35.92,1537.29,79.6
1000,Birmingham,Commercial,3,2024,14022.85,28.7,1402.29,65.6
1000,Birmingham,Commercial,4,2024,1747.54,3.41,174.75,103.7
1000,Birmingham,Commercial,5,2024,8375.76,22.83,837.58,87.4
1000,Birmingham,Commercial,6,2024,12442.14,22.1,1244.21,94.2
1000,Birmingham,Commercial,7,2024,9472.22,26.03,947.22,80.1
1000,Birmingham,Commercial,8,2024,10487.06,22.61,1048.71,65.4
1000,Birmingham,Commercial,9,2024,13252.18,24.44,1325.22,66.4
1000,Birmingham,Commercial,10,2024,13532.13,36.48,1353.21,86.9
1000,Birmingham,Commercial,11,2024,3032.43,7.64,303.24,87.1
1000,Birmingham,Commercial,12,2024,9168.14,21.69,916.81,95.0
1001,Rural North,Industrial,1,2023,28663.58,58.44,2866.36,76.7
1001,Rural North,Industrial,2,2023,21785.1,55.21,2178.51,55.8
1001,Rural North,Industrial,3,2023,19157.85,45.72,1915.79,99.8
1001,Rural North,Industrial,4,2023,20001.91,55.0,2000.19,88.9
1001,Rural North,Industrial,5,2023,19891.2,35.29,1989.12,73.2
1001,Rural North,Industrial,6,2023,22872.94,52.56,2287.29,31.3
1001,Rural North,Industrial,7,2023,21858.41,38.63,2185.84,41.3
1001,Rural North,Industrial,8,2023,19586.87,42.75,1958.69,62.5
1001,Rural North,Industrial,9,2023,14224.01,24.63,1422.4,97.2
1001,Rural North,Industrial,10,2023,25598.01,45.59,2559.8,69.7
1001,Rural North,Industrial,11,2023,31890.77,74.75,3189.08,89.9
1001,Rural North,Industrial,12,2023,19209.4,52.42,1920.94,46.7
1001,Rural North,Industrial,1,2024,19506.56,39.38,1950.66,65.5
1001,Rural North,Industrial,2,2024,17687.59,43.74,1768.76,81.2
1001,Rural North,Industrial,3,2024,16858.82,44.24,1685.88,94.8
1001,Rural North,Industrial,4,2024,17349.69,33.7,1734.97,59.7
1001,Rural North,Industrial,5,2024,23247.86,52.11,2324.79,74.6
1001,Rural North,Industrial,6,2024,24276.55,47.51,2427.65,77.6
1001,Rural North,Industrial,7,2024,13053.87,29.39,1305.39,79.6
1001,Rural North,Industrial,8,2024,15460.25,41.42,1546.02,77.2
1001,Rural North,Industrial,9,2024,17009.96,29.18,1701.0,71.9
1001,Rural North,Industrial,10,2024,20215.74,47.56,2021.57,86.0
1001,Rural North,Industrial,11,2024,17243.18,45.95,1724.32,33.2
1001,Rural North,Industrial,12,2024,15216.95,25.66,1521.7,77.0
1002,Montgomery,Residential,1,2023,7109.15,13.38,853.1,79.5
1002,Montgomery,Residential,2,2023,6178.53,12.2,741.42,77.4
1002,Montgomery,Residential,3,2023,2290.22,4.81,274.83,71.4
1002,Montgomery,Residential,4,2023,6447.08,17.53,773.65,99.7
1002,Montgomery,Residential,5,2023,3623.03,7.96,434.76,78.4
1002,Montgomery,Residential,6,2023,4759.65,11.12,571.16,100.1
1002,Montgomery,Residential,7,2023,2054.75,4.61,246.57,74.7
1002,Montgomery,Residential,8,2023,4493.13,12.06,539.18,71.6
1002,Montgomery,Residential,9,2023,821.98,1.61,98.64,58.9
1002,Montgomery,Residential,10,2023,1954.75,5.39,234.57,62.1
1002,Montgomery,Residential,11,2023,3373.38,6.67,404.81,60.2
1002,Montgomery,Residential,12,2023,1985.48,5.2,238.26,72.1
1002,Montgomery,Residential,1,2024,2706.91,6.02,324.83,77.5
1002,Montgomery,Residential,2,2024,1673.83,4.03,200.86,63.9
1002,Montgomery,Residential,3,2024,3970.11,10.3,476.41,79.3
1002,Montgomery,Residential,4,2024,4385.76,10.65,526.29,74.6
1002,Montgomery,Residential,5,2024,302.46,0.75,36.29,59.8
1002,Montgomery,Residential,6,2024,2103.71,5.43,252.45,67.9
1002,Montgomery,Residential,7,2024,6007.14,11.8,720.86,56.3
1002,Montgomery,Residential,8,2024,5497.03,14.46,659.64,73.9
1002,Montgomery,Residential,9,2024,2631.78,4.96,315.81,69.3
1002,Montgomery,Residential,10,2024,998.16,2.18,119.78,65.5
1002,Montgomery,Residential,11,2024,2615.18,4.72,313.82,61.0
1002,Montgomery,Residential,12,2024,647.41,1.7,77.69,53.1
1003,Huntsville,Industrial,1,2023,23028.29,43.47,2302.83,61.7
1003,Huntsville,Industrial,2,2023,22265.94,49.32,2226.59,65.1
1003,Huntsville,Industrial,3,2023,25186.89,45.53,2518.69,75.6
1003,Huntsville,Industrial,4,2023,14616.97,40.4,1461.7,112.5
1003,Huntsville,Industrial,5,2023,17911.16,39.44,1791.12,66.7
1003,Huntsville,Industrial,6,2023,17558.37,31.46,1755.84,81.0
1003,Huntsville,Industrial,7,2023,12736.29,27.04,1273.63,77.0
1003,Huntsville,Industrial,8,2023,11573.99,27.69,1157.4,73.9
1003,Huntsville,Industrial,9,2023,25633.05,62.74,2563.31,66.7
1003,Huntsville,Industrial,10,2023,24438.44,59.75,2443.84,50.0
1003,Huntsville,Industrial,11,2023,16891.72,28.95,1689.17,56.6
1003,Huntsville,Industrial,12,2023,29540.99,62.53,2954.1,68.9
1003,Huntsville,Industrial,1,2024,16747.81,29.63,1674.78,71.1
1003,Huntsville,Industrial,2,2024,20033.46,48.06,2003.35,69.4
1003,Huntsville,Industrial,3,2024,14044.24,32.29,1404.42,95.2
1003,Huntsville,Industrial,4,2024,25440.81,62.93,2544.08,80.0
1003,Huntsville,Industrial,5,2024,21399.34,37.31,2139.93,78.2
1003,Huntsville,Industrial,6,2024,17716.82,47.43,1771.68,66.5
1003,Huntsville,Industrial,7,2024,27970.1,55.52,2797.01,84.4
1003,Huntsville,Industrial,8,2024,13350.98,24.16,1335.1,68.2
1003,Huntsville,Industrial,9,2024,22438.23,43.5,2243.82,80.5
1003,Huntsville,Industrial,10,2024,22639.61,46.42,2263.96,52.7
1003,Huntsville,Industrial,11,2024,21600.76,37.3,2160.08,91.7
1003,Huntsville,Industrial,12,2024,12473.81,27.29,1247.38,101.1
1004,Birmingham,Residential,1,2023,2850.43,7.79,342.05,76.6
1004,Birmingham,Residential,2,2023,3557.92,7.6,426.95,65.4
1004,Birmingham,Residential,3,2023,687.72,1.67,82.53,53.6
1004,Birmingham,Residential,4,2023,374.16,0.88,44.9,61.6
1004,Birmingham,Residential,5,2023,4614.79,12.22,553.77,29.3
1004,Birmingham,Residential,6,2023,35.18,0.08,4.22,60.5
1004,Birmingham,Residential,7,2023,1213.42,3.36,145.61,110.3
1004,Birmingham,Residential,8,2023,9570.8,25.62,1148.5,67.6
1004,Birmingham,Residential,9,2023,272.71,0.51,32.73,62.4
1004,Birmingham,Residential,10,2023,445.68,0.77,53.48,86.0
1004,Birmingham,Residential,11,2023,5368.41,10.1,644.21,98.5
1004,Birmingham,Residential,12,2023,5772.14,15.21,692.66,88.1
1004,Birmingham,Residential,1,2024,3112.36,6.79,373.48,61.4
1004,Birmingham,Residential,2,2024,6260.5,11.85,751.26,70.2
1004,Birmingham,Residential,3,2024,7242.64,14.47,869.12,76.2
1004,Birmingham,Residential,4,2024,4595.12,12.14,551.41,65.9
1004,Birmingham,Residential,5,2024,4733.56,8.33,568.03,73.2
1004,Birmingham,Residential,6,2024,1012.76,2.79,121.53,92.5
1004,Birmingham,Residential,7,2024,10080.58,20.19,1209.67,91.9
1004,Birmingham,Residential,8,2024,1937.44,3.93,232.49,74.0
1004,Birmingham,Residential,9,2024,1011.4,2.64,121.37,84.6
1004,Birmingham,Residential,10,2024,6329.78,12.36,759.57,71.5
1004,Birmingham,Residential,11,2024,529.14,1.28,63.5,84.1
1004,Birmingham,Residential,12,2024,9290.38,23.06,1114.85,73.5
1005,Montgomery,Commercial,1,2023,10490.41,22.16,1049.04,67.6
1005,Montgomery,Commercial,2,2023,4006.95,11.04,400.69,72.7
1005,Montgomery,Commercial,3,2023,5075.33,13.87,507.53,71.3
1005,Montgomery,Commercial,4,2023,5639.43,13.38,563.94,98.4
1005,Montgomery,Commercial,5,2023,2302.36,3.95,230.24,87.5
1005,Montgomery,Commercial,6,2023,5063.86,13.06,506.39,79.9
1005,Montgomery,Commercial,7,2023,11235.13,22.86,1123.51,98.0
1005,Montgomery,Commercial,8,2023,9964.6,19.85,996.46,69.1
1005,Montgomery,Commercial,9,2023,8328.87,19.09,832.89,103.8
1005,Montgomery,Commercial,10,2023,8817.26,18.93,881.73,55.4
1005,Montgomery,Commercial,11,2023,6083.55,10.17,608.35,68.9
1005,Montgomery,Commercial,12,2023,11649.84,27.43,1164.98,56.7
1005,Montgomery,Commercial,1,2024,5461.13,12.53,546.11,78.2
1005,Montgomery,Commercial,2,2024,6597.9,14.53,659.79,76.4
1005,Montgomery,Commercial,3,2024,8737.94,24.03,873.79,78.2
1005,Montgomery,Commercial,4,2024,3365.18,5.63,336.52,87.0
1005,Montgomery,Commercial,5,2024,5323.58,9.37,532.36,74.8
1005,Montgomery,Commercial,6,2024,1940.59,4.07,194.06,75.6
1005,Montgomery,Commercial,7,2024,8950.89,21.24,895.09,75.5
1005,Montgomery,Commercial,8,2024,4098.44,7.52,409.84,91.9
1005,Montgomery,Commercial,9,2024,10917.2,29.62,1091.72,72.9
1005,Montgomery,Commercial,10,2024,7259.65,13.54,725.96,63.9
1005,Montgomery,Commercial,11,2024,4885.89,8.49,488.59,96.9
1005,Montgomery,Commercial,12,2024,6208.39,11.06,620.84,116.5
1006,Rural North,Industrial,1,2023,14201.77,25.05,1420.18,80.5
1006,Rural North,Industrial,2,2023,21131.03,56.37,2113.1,75.5
1006,Rural North,Industrial,3,2023,12039.61,33.27,1203.96,54.4
1006,Rural North,Industrial,4,2023,20977.86,44.53,2097.79,59.6
1006,Rural North,Industrial,5,2023,26045.25,49.07,2604.53,71.6
1006,Rural North,Industrial,6,2023,21275.03,46.28,2127.5,74.4
1006,Rural North,Industrial,7,2023,19659.01,42.26,1965.9,97.8
1006,Rural North,Industrial,8,2023,25421.68,56.56,2542.17,77.3
1006,Rural North,Industrial,9,2023,23374.78,63.42,2337.48,92.6
1006,Rural North,Industrial,10,2023,17010.87,37.39,1701.09,51.7
1006,Rural North,Industrial,11,2023,22765.1,43.92,2276.51,93.7
1006,Rural North,Industrial,12,2023,11426.58,30.17,1142.66,65.9
1006,Rural North,Industrial,1,2024,18792.94,32.25,1879.29,60.3
1006,Rural North,Industrial,2,2024,19276.91,42.45,1927.69,58.3
1006,Rural North,Industrial,3,2024,18404.56,37.26,1840.46,85.5
1006,Rural North,Industrial,4,2024,9652.56,16.9,965.26,59.2
1006,Rural North,Industrial,5,2024,27003.46,52.68,2700.35,62.6
1006,Rural North,Industrial,6,2024,7007.1,11.82,700.71,77.6
1006,Rural North,Industrial,7,2024,19626.24,33.95,1962.62,77.2
1006,Rural North,Industrial,8,2024,20286.93,35.95,2028.69,94.1
1006,Rural North,Industrial,9,2024,16484.69,43.91,1648.47,73.6
1006,Rural North,Industrial,10,2024,17836.56,31.89,1783.66,85.1
1006,Rural North,Industrial,11,2024,23887.72,52.33,2388.77,80.6
1006,Rural North,Industrial,12,2024,30769.01,62.82,3076.9,83.3
1007,Huntsville,Commercial,1,2023,14275.0,26.51,1427.5,61.7
1007,Huntsville,Commercial,2,2023,4508.95,12.33,450.89,104.7
1007,Huntsville,Commercial,3,2023,1230.36,3.18,123.04,86.5
1007,Huntsville,Commercial,4,2023,14433.44,26.05,1443.34,92.6
1007,Huntsville,Commercial,5,2023,23.37,0.05,2.34,69.7
1007,Huntsville,Commercial,6,2023,11110.97,22.74,1111.1,86.1
1007,Huntsville,Commercial,7,2023,7954.96,18.69,795.5,64.6
1007,Huntsville,Commercial,8,2023,6632.57,17.08,663.26,65.7
1007,Huntsville,Commercial,9,2023,1786.38,4.69,178.64,70.5
1007,Huntsville,Commercial,10,2023,17246.48,45.98,1724.65,70.8
1007,Huntsville,Commercial,11,2023,436.08,0.97,43.61,69.6
1007,Huntsville,Commercial,12,2023,16640.2,29.89,1664.02,51.1
1007,Huntsville,Commercial,1,2024,7995.31,18.12,799.53,86.1
1007,Huntsville,Commercial,2,2024,2295.22,6.28,229.52,77.9
1007,Huntsville,Commercial,3,2024,3433.68,6.02,343.37,56.6
1007,Huntsville,Commercial,4,2024,11113.34,26.26,1111.33,102.3
1007,Huntsville,Commercial,5,2024,6064.83,11.88,606.48,83.7
1007,Huntsville,Commercial,6,2024,10418.71,19.15,1041.87,77.6
1007,Huntsville,Commercial,7,2024,4556.32,9.11,455.63,59.8
1007,Huntsville,Commercial,8,2024,4014.08,9.66,401.41,72.3
1007,Huntsville,Commercial,9,2024,5903.55,10.32,590.35,57.8
1007,Huntsville,Commercial,10,2024,6974.2,18.73,697.42,65.5
1007,Huntsville,Commercial,11,2024,10784.81,20.24,1078.48,69.1
1007,Huntsville,Commercial,12,2024,12218.75,22.27,1221.88,78.4
1008,Rural South,Industrial,1,2023,17516.72,41.82,1751.67,72.5
1008,Rural South,Industrial,2,2023,19324.45,53.11,1932.44,77.5
1008,Rural South,Industrial,3,2023,21805.1,43.58,2180.51,68.2
1008,Rural South,Industrial,4,2023,18807.37,37.8,1880.74,76.7
1008,Rural South,Industrial,5,2023,5214.18,11.83,521.42,83.3
1008,Rural South,Industrial,6,2023,15231.4,40.59,1523.14,70.7
1008,Rural South,Industrial,7,2023,16613.19,42.93,1661.32,86.2
1008,Rural South,Industrial,8,2023,25123.63,50.54,2512.36,73.3
1008,Rural South,Industrial,9,2023,19503.12,45.35,1950.31,74.4
1008,Rural South,Industrial,10,2023,19921.42,50.84,1992.14,90.0
1008,Rural South,Industrial,11,2023,35052.05,63.98,3505.2,72.4
1008,Rural South,Industrial,12,2023,22842.45,63.01,2284.24,62.3
1008,Rural South,Industrial,1,2024,16223.69,31.11,1622.37,59.7
1008,Rural South,Industrial,2,2024,26697.31,72.11,2669.73,85.6
1008,Rural South,Industrial,3,2024,18075.58,31.21,1807.56,78.2
1008,Rural South,Industrial,4,2024,23822.42,41.51,2382.24,92.9
1008,Rural South,Industrial,5,2024,22042.52,50.35,2204.25,76.4
1008,Rural South,Industrial,6,2024,26594.92,65.19,2659.49,58.4
1008,Rural South,Industrial,7,2024,10390.78,18.56,1039.08,93.8
1008,Rural South,Industrial,8,2024,17753.8,42.52,1775.38,95.1
1008,Rural South,Industrial,9,2024,29597.5,58.18,2959.75,102.8
1008,Rural South,Industrial,10,2024,4939.3,9.44,493.93,87.0
1008,Rural South,Industrial,11,2024,17455.42,35.2,1745.54,65.2
1008,Rural South,Industrial,12,2024,21859.94,50.5,2185.99,65.6
1009,Montgomery,Industrial,1,2023,23746.35,55.62,2374.63,94.8
1009,Montgomery,Industrial,2,2023,18989.96,52.06,1899.0,80.4
1009,Montgomery,Industrial,3,2023,17709.97,45.6,1771.0,82.0
1009,Montgomery,Industrial,4,2023,27086.09,61.14,2708.61,81.1
1009,Montgomery,Industrial,5,2023,19404.67,53.21,1940.47,94.7
1009,Montgomery,Industrial,6,2023,17965.43,44.38,1796.54,69.3
1009,Montgomery,Industrial,7,2023,16679.18,29.34,1667.92,51.5
1009,Montgomery,Industrial,8,2023,15699.75,41.94,1569.97,75.8
1009,Montgomery,Industrial,9,2023,21146.01,37.65,2114.6,60.5
1009,Montgomery,Industrial,10,2023,17448.68,30.96,1744.87,46.6
1009,Montgomery,Industrial,11,2023,30935.59,74.47,3093.56,97.0
1009,Montgomery,Industrial,12,2023,16421.1,34.5,1642.11,77.1
1009,Montgomery,Industrial,1,2024,15601.76,34.46,1560.18,90.4
1009,Montgomery,Industrial,2,2024,23215.33,60.87,2321.53,55.3
1009,Montgomery,Industrial,3,2024,15129.38,32.41,1512.94,74.0
1009,Montgomery,Industrial,4,2024,26921.54,64.94,2692.15,69.3
1009,Montgomery,Industrial,5,2024,26537.71,57.03,2653.77,79.7
1009,Montgomery,Industrial,6,2024,15837.0,35.59,1583.7,68.7
1009,Montgomery,Industrial,7,2024,23161.9,39.17,2316.19,87.6
1009,Montgomery,Industrial,8,2024,24658.65,54.62,2465.86,78.2
1009,Montgomery,Industrial,9,2024,22228.9,44.28,2222.89,108.8
1009,Montgomery,Industrial,10,2024,32035.28,75.42,3203.53,75.7
1009,Montgomery,Industrial,11,2024,11159.78,19.22,1115.98,76.9
1009,Montgomery,Industrial,12,2024,20579.68,49.55,2057.97,56.1
1010,Rural South,Residential,1,2023,1823.02,4.62,218.76,59.3
1010,Rural South,Residential,2,2023,3083.85,7.39,370.06,83.9
1010,Rural South,Residential,3,2023,3834.63,6.67,460.16,89.8
1010,Rural South,Residential,4,2023,3546.76,9.23,425.61,86.8
1010,Rural South,Residential,5,2023,7659.66,20.83,919.16,68.4
1010,Rural South,Residential,6,2023,480.51,1.12,57.66,69.7
1010,Rural South,Residential,7,2023,2526.43,4.66,303.17,70.5
1010,Rural South,Residential,8,2023,5374.74,10.46,644.97,85.9
1010,Rural South,Residential,9,2023,7271.26,17.58,872.55,100.7
1010,Rural South,Residential,10,2023,5435.35,11.12,652.24,78.4
1010,Rural South,Residential,11,2023,5705.96,14.5,684.72,57.2
1010,Rural South,Residential,12,2023,8715.09,18.7,1045.81,90.1
1010,Rural South,Residential,1,2024,6843.23,11.97,821.19,73.0
1010,Rural South,Residential,2,2024,7733.04,13.75,927.97,54.5
1010,Rural South,Residential,3,2024,4966.98,12.75,596.04,90.1
1010,Rural South,Residential,4,2024,3388.07,6.54,406.57,74.4
1010,Rural South,Residential,5,2024,7674.76,20.18,920.97,32.3
1010,Rural South,Residential,6,2024,3907.94,7.03,468.95,69.3
1010,Rural South,Residential,7,2024,3424.28,5.75,410.91,84.3
1010,Rural South,Residential,8,2024,6254.48,13.21,750.54,84.2
1010,Rural South,Residential,9,2024,4582.72,9.24,549.93,82.9
1010,Rural South,Residential,10,2024,4941.16,9.21,592.94,102.9
1010,Rural South,Residential,11,2024,1444.03,2.76,173.28,62.2
1010,Rural South,Residential,12,2024,1464.44,3.84,175.73,77.5
1011,Montgomery,Residential,1,2023,4737.61,11.83,568.51,46.7
1011,Montgomery,Residential,2,2023,2280.81,4.3,273.7,82.2
1011,Montgomery,Residential,3,2023,5093.97,9.42,611.28,124.1
1011,Montgomery,Residential,4,2023,8091.76,19.14,971.01,64.7
1011,Montgomery,Residential,5,2023,10071.27,18.1,1208.55,83.7
1011,Montgomery,Residential,6,2023,8032.47,16.63,963.9,82.0
1011,Montgomery,Residential,7,2023,8385.39,16.72,1006.25,91.2
1011,Montgomery,Residential,8,2023,3961.47,8.21,475.38,68.4
1011,Montgomery,Residential,9,2023,1007.72,2.31,120.93,60.8
1011,Montgomery,Residential,10,2023,828.06,1.47,99.37,91.6
1011,Montgomery,Residential,11,2023,4105.17,10.58,492.62,63.4
